ID,Adhigaram_ID,Paal,Iyal,Adhigaram,Kural,Transliteration,Vilakam,Couplet,Chapter,Section,Athigaram,Kalaingar_Urai,Parimezhalagar_Urai,M_Varadharajanar,Solomon_Pappaiya
403,41,பொருட்பால்,அரசியல்,கல்லாமை ,கல்லா தவரும் நனிநல்லர் கற்றார்முன்<br />சொல்லா திருக்கப் பெறின்.,Kallaa Thavarum  Naninallar  Katraarmun  Sollaa  Thirukkap  Perin,கற்றவர்களின் முன்னிலையில் எதுவும் பேசாமல் இருக்கக் கற்றிருந்தால் கல்வி கற்காதவர்கள்கூட நல்லவர்களாகவே கருதப்படுவார்கள்,"The blockheads, too, may men of worth appear,  If they can keep from speaking where the learned hear",பொருட்பால்,41.3,கல்லாமை,"கற்றவர்களின், முன்னிலையில் எதுவும் பேசாமல் இருக்கக் கற்றிருந்தால் கல்வி கற்காதவர்கள்கூட நல்லவர்களாகவே கருதப்படுவார்கள்.","கல்லாதவரும் நனி நல்லர் - கல்லாதவரும் மிக நல்லராவர், கற்றார் முன் சொல்லாது இருக்கப்பெறின் - தாமே தம்மையறிந்து கற்றார் அவையின்கண் ஒன்றனையும் சொல்லாதிருத்தல் கூடுமாயின். (உம்மை - இழிவுசிறப்பு உம்மை, தம்மைத்தாம் அறியாமையின் அது கூடாது என்பார், 'பெறின்' என்றும் கூடின் ஆண்டுத்தம்மை வெளிப்படுத்தாமையானும், பின் கல்வியை விரும்புவராகலானும் 'நனிநல்லர்' என்றும் கூறினார். இவை மூன்று பாட்டானும் கல்லாதார், அவைக்கண் சொல்லுதற்கு உரியரன்மை கூறப்பட்டது.)",கற்றவரின் முன்னிலையில் ஒன்றையும் சொல்லாமல் அமைதியாக இருக்கப் பெற்றால் கல்லாதவர்களும் மிகவும் நல்லவரே ஆவார்.,கற்றவர் அவையில் பேசாதிருந்தால் படிக்காதவரும் மிகநல்லவரே.
404,41,பொருட்பால்,அரசியல்,கல்லாமை ,கல்லாதான் ஒட்பம் கழியநன் றாயினும்<br />கொள்ளார் அறிவுடை யார்.,Kallaadhaan Otpam  Kazhiyanan  Raayinum  Kollaar  Arivutai  Yaar,"கல்வி கற்காதவனுக்கு இயற்கையாகவே அறிவு இருந்தாலும்கூட, அவனைக் கல்வியில் சிறந்தோன் என்று அறிவுடையோர் ஒப்புக் கொள்ள மாட்டார்கள்","From blockheads' lips, when words of wisdom glibly flow,  The wise receive them not, though good they seem to show",பொருட்பால்,41.4,கல்லாமை,"கல்வி  கற்காதவனுக்கு  இயற்கையாகவே   அறிவு    இருந்தாலும்கூட, அவனைக் கல்வியில்  சிறந்தோன்  என்று அறிவுடையோர் ஒப்புக் கொள்ள மாட்டார்கள்.","கல்லாதான் ஒட்பம் கழிய நன்று ஆயினும் - கல்லாதவனது ஒண்மை ஒரோவழி நன்றாயிருப்பினும், அறிவுடையார் கொள்ளார் - அறிவுடையார் அதனை ஒண்மையாகக் கொள்ளார். (ஒண்மை: அறிவுடைமை, அது நன்றாகாது, ஆயிற்றாயினும் ஏரலெழுத்துப் போல்வதோர் விழுக்காடு ஆகலின், நிலைபெற்ற நூல் அறிவுடையார் அதனை மதியார் என்பதாம்.)",கல்லாதவனுடைய அறிவுடைய ஒருக்கால் மிக நன்றாக இருந்தாலும் அறிவுடையோர் அதனை அறிவின் பகுதியாக ஏற்றுக்கொள்ள மாட்டார்.,படித்தவர் முன் பேசினால் படிக்காதவரின் பெருமை குறைந்து போகும்.
405,41,பொருட்பால்,அரசியல்,கல்லாமை ,கல்லா ஒருவன் தகைமை தலைப்பெய்து<br />சொல்லாடச் சோர்வு படும்.,Kallaa Oruvan  Thakaimai  Thalaippeydhu  Sollaatach  Chorvu  Patum,"கல்வியறிவில்லாதவர்கள் தங்களைப் பெரிய மேதைகளைப் போல் காட்டிக் கொள்ளும் போலி வேடம், கற்றுத் தேர்ந்த அறிஞர்களிடம் அவர்கள் உரையாடும்போது கலைந்து போய்விடும்","As worthless shows the worth of man unlearned,  When council meets, by words he speaks discerned",பொருட்பால்,41.5,கல்லாமை,"கல்வி   யறிவில்லாதவர்கள்   தங்களைப் பெரிய மேதைகளைப் போல் காட்டிக் கொள்ளும்  போலி  வேடம்,  கற்றுத்   தேர்ந்த  அறிஞர்களிடம் அவர்கள் உரையாடும்போது கலைந்து போய்விடும்.","கல்லா ஒருவன் தகைமை - நூல்களைக் கல்லாத ஒருவன் யான் அறிவுடையேன் எனத் தன்னை மதிக்கும் மதிப்பு, தலைப்பெய்து சொல்லாடச் சோர்வுபடும் - அவற்றைக்கற்றவன் கண்டு உரையாடக் கெடும். ('கற்றவன்' என்பது வருவிக்கப்பட்டது. யாதானும் ஓர் வார்த்தை சொல்லும் துணையுமே நிற்பது; சொல்லியவழி வழுப்படுதலின், அழிந்து விடும் என்பதாம். இவை இரண்டு பாட்டானும் கல்லாதாரது இயற்கையறிவின் குற்றம் கூறப்பட்டது.)",கல்லாதவன் ஒருவன் தன்னைத்தான் மகிழ்ந்து பேசும் மதிப்பு ( கற்றவரிடம்) கூடிபேசும் போது அப்பேசினால் கெடும்.,படித்தவர் முன் பேசினால் படிக்காதவரின் பெருமை குறைந்து போகும்.
406,41,பொருட்பால்,அரசியல்,கல்லாமை ,உளரென்னும் மாத்திரையர் அல்லால் பயவாக்<br />களரனையர் கல்லா தவர்.,Ularennum Maaththiraiyar  Allaal  Payavaak  Kalaranaiyar  Kallaa  Thavar,கல்லாதவர்களைக் களர்நிலத்துக்கு ஒப்பிடுவதே பொருத்தமானது காரணம் அவர்கள் வெறும் நடைப்பிணங்களாகவே கருதப்படுவார்கள்,"'They are': so much is true of men untaught;  But, like a barren field, they yield us nought",பொருட்பால்,41.6,கல்லாமை,கல்லாதவர்களைக்  களர்நிலத்துக்கு   ஒப்பிடுவதே    பொருத்தமானது. காரணம் அவர்கள் வெறும் நடைப்பிணங்களாகவே கருதப்படுவார்கள்.,"கல்லாதவர் - கல்லாதவர், உளர் என்னும் மாத்திரையர் அல்லால் - காணப்படுதலான் இலரல்லர் உளர் என்று சிலர் சொல்லும் அளவினர் ஆதல் அன்றி; பயவாக் களர் அனையர் - தமக்கும் பிறருக்கும் பயன்படாமையால் விளையாத களர் நிலத்தோடு ஒப்பர். (களர் தானும் பேணற்பாடு அழிந்து உயிர்கட்கும் உணவு முதலிய உதவாதது போலத் தாமும் நன்கு மதிக்கற்பாடு அழிந்து, பிறர்க்கும் அறிவு முதலிய உதவார் என்பதாம். இதனான் கல்லாதாரது பயன்படாமை கூறப்பட்டது.)",கல்லாதவர் உயிரோடிருக்கின்றனர் என்று சொல்லப்படும் அளவினரே அல்லாமல் ஒன்றும் விளையாத களர் நிலத்திற்கு ஒப்பாவர்.,"படிக்காதவர் உடலால் இருப்பவர் என்று சொல்லும் அளவினரே அன்றி, எவர்க்கும் பயன்படாதவர், ஆதலால் விளைச்சல் தராத களர் நிலத்திற்கு ஒப்பாவர்."
407,41,பொருட்பால்,அரசியல்,கல்லாமை ,நுண்மாண் நுழைபுலம் இல்லான் எழில்நலம்<br />மண்மாண் புனைபாவை யற்று.,Nunmaan Nuzhaipulam  Illaan  Ezhilnalam  Manmaan  Punaipaavai  Yatru,"அழகான தோற்றம் மட்டுமே இருந்து, ஆழ்ந்து தெளிந்த அறிவில்லாமல் இருப்பவர்கள், கண்ணைக் கவரும் மண் பொம்மையைப் போன்றவர்களாகவே மதிக்கப்படுவார்கள்","Who lack the power of subtle, large, and penetrating sense,  Like puppet, decked with ornaments of clay, their beauty's vain pretence",பொருட்பால்,41.7,கல்லாமை,"அழகான    தோற்றம்    மட்டுமே    இருந்து,  ஆழ்ந்து   தெளிந்த அறிவில்லாமல்   இருப்பவர்கள், கண்ணைக்  கவரும் மண் பொம்மையைப் போன்றவர்களாகவே மதிக்கப்படுவார்கள்.","நுண்மாண் நுழை புலம் இல்லான் எழில் நலம் - நுண்ணியதாய், மாட்சிமைப்பட்டுப் பல நூல்களினும் சென்ற அறிவு இல்லாதவனுடைய எழுச்சியும் அழகும், மண், மாண் புனை பாவை அற்று - சுதையான் மாட்சிமைப்படப் புனைந்தபாவையுடைய எழுச்சியும் அழகும் போலும். (அறிவிற்கு மாட்சிமையாவது, பொருள்களைக் கடிதிற்காண்டலும்மறவாமையும் முதலாயின. 'பாவை' ஆகுபெயர். 'உருவின்மிக்கதோர் உடம்பது பெறுதலும் அரிது' (சீவக. முத்தி. 154)ஆகலான், எழில் நலங்களும் ஒரு பயனே எனினும், நூலறிவுஇல்வழிச் சிறப்பில என்பதாம். இதனால் அவர்வடிவழகால் பயன் இன்மை கூறப்பட்டது.)",நுட்பமானதாய் மாட்சியுடையதாய் ஆராய வல்லவான அறிவு இல்லாதவனுடைய எழுச்சியான அழகு மண்ணால் சிறப்பாகப் புனையப்பட்ட பாவை போன்றது.,"நுண்ணிய, சிறந்த பல நூல்களிலும் நுழைந்த அறிவு இல்லாதவனின் உடல் வளர்ச்சியும் அழகும், மண்ணால் சிறப்பாகச் செய்யப்பட்ட பொம்மையின் அழகு போன்றதாகும்."
408,41,பொருட்பால்,அரசியல்,கல்லாமை ,நல்லார்கண் பட்ட வறுமையின் இன்னாதே<br />கல்லார்கண் பட்ட திரு.,Nallaarkan Patta  Varumaiyin  Innaadhe  Kallaarkan  Patta  Thiru,"முட்டாள்களிடம் குவிந்துள்ள செல்வம், நல்லவர்களை வாட்டும் வறுமையைவிட அதிக துன்பத்தைத் தரும்","To men unlearned, from fortune's favour greater-evil springs  Than poverty to men of goodly wisdom brings",பொருட்பால்,41.8,கல்லாமை,"முட்டாள்களிடம்   குவிந்துள்ள   செல்வம்,  நல்லவர்களை   வாட்டும் வறுமையைவிட அதிக துன்பத்தைத் தரும்.","நல்லார்கண் பட்ட வறுமையின் இன்னாது - கற்றார்மாட்டு நின்ற வறுமையினும் இன்னாது, கல்லார்கண் பட்ட திரு - கல்லாதார் மாட்டு நின்ற செல்வம். (இழிவு சிறப்பு உம்மை விகாரத்தால் தொக்கது. தம்தம் நிலையின் அன்றிமாறி நிற்றலால் தாம் இடுக்கண்படுதலும் உலகிற்குத் துன்பஞ்செய்தலும் இரண்டற்கும் ஒக்குமாயினும், திரு கல்லாரைக் கெடுக்க, வறுமை நல்லாரைக் கெடாது நிற்றலான், 'வறுமையினும் திரு இன்னாது' என்றார். இதனால் அவர் திருவின் குற்றம் கூறப்பட்டது.)","கல்லாதவனிடம் சேர்ந்துள்ள செல்வமானது, கற்றறிந்த நல்லவரிடம் உள்ள வறுமையைவிட மிகத்துன்பம் செய்வதாகும்.","படிக்காதவரிடம் இருக்கும் செல்வம், நல்லவரிடம் இருக்கும் வறுமையைக் காட்டிலும் கொடியது."
409,41,பொருட்பால்,அரசியல்,கல்லாமை ,மேற்பிறந்தா ராயினும் கல்லாதார் கீழ்ப்பிறந்தும்<br />கற்றார் அனைத்திலர் பாடு.,Merpirandhaa Raayinum  Kallaadhaar  Keezhppirandhum  Katraar  Anaiththilar  Paatu,"கற்றவர் என்ற பெருமை, உயர்ந்தவர் தாழ்ந்தவர் என்ற வேறுபாட்டைப் போக்கிவிடும்","Lower are men unlearned, though noble be their race,  Than low-born men adorned with learning's grace",பொருட்பால்,41.9,கல்லாமை,"கற்றவர் என்ற பெருமை, உயர்ந்தவர் தாழ்ந்தவர் என்ற வேறுபாட்டைப் போக்கிவிடும்.","கல்லாதார் மேற்பிறந்தார் ஆயினும் - கல்லாதார் உயர்ந்த சாதிக்கண் பிறந்தாராயினும், கீழ்ப்பிறந்தும் கற்றார் அனைத்துப் பாடு இலர் - தாழ்ந்த சாதிக்கண் பிறந்து வைத்தும் கற்றாரது பெருமை அளவிற்றாய பெருமையிலர். (உடலோடு ஒழியும் சாதி உயர்ச்சியினும் , உயிரோடு செல்லும் கல்வி உயர்ச்சி சிறப்புடைத்து என்பதாம். இதனான் அவர் சாதி உயர்ச்சியால் பயனின்மை கூறப்பட்டது.)",கல்லாதவர் உயர்ந்த குடியில் பிறந்தவராக இருப்பினும் தாழ்ந்த குடியில் பிறந்திருந்தும் கல்விக் கற்றவரைப் போன்ற பெருமை இல்லாதவரே.,"படிக்காதவர் மேல்சாதியில் பிறந்திருந்தாலும், கீழ்சாதியில் பிறந்திருந்தும் படித்தவர் அளவிற்குப் பெருமை இல்லாதவரே."
410,41,பொருட்பால்,அரசியல்,கல்லாமை ,விலங்கொடு மக்கள் அனையர் இலங்குநூல்<br />கற்றாரோடு ஏனை யவர்.,Vilangotu Makkal  Anaiyar  Ilangunool  Katraarotu  Enai  Yavar,"மனிதர்களுக்கும் விலங்குகளுக்குமிடையே என்ன வேற்றுமையோ, அதே அளவு வேற்றுமை அறிவு நூல்களைப் படித்தவர்களுக்கும், அந்த நூல்களைப் படிக்காதவர்களுக்கும் இடையே உண்டு","Learning's irradiating grace who gain,  Others excel, as men the bestial train",பொருட்பால்,41.10,கல்லாமை,"மனிதர்களுக்கும் விலங்குகளுக்குமிடையே என்ன வேற்றுமையோ, அதே அளவு  வேற்றுமை  அறிவு    நூல்களைப்    படித்தவர்களுக்கும்,  அந்த நூல்களைப் படிக்காதவர்களுக்கும் இடையே உண்டு.","விலங்கொடு மக்கள் அனையர் - விலங்கொடு நோக்க மக்கள் எத்துணை நன்மையுடையர் அத்துணைத் தீமையுடையர்; இலங்கு நூல் கற்றாரோடு ஏனையவர் - விளங்கிய நூலைக் கற்றாரோடு நோக்கக் கல்லாதவர். (இலங்குநூல்: சாதிப் பெயர். விளங்குதல்: மேம்படுதல் . விலங்கின்மக்கட்கு ஏற்றமாய உணர்வு மிகுதி காணப்படுவது கற்றார்கண்ணேயாகலின், கல்லாதாரும் அவரும் ஒத்த பிறப்பினர்அல்லர் என்பதாம். மயக்க நிரல் நிரை. இதனால்அவர் மக்கட்பிறப்பால் பயன் எய்தாமை கூறப்பட்டது.)","அறிவு விளங்குதற்குக் காரணமான நூல்களைக் கற்றவரோடுக் கல்லாதவர், மக்களோடு விலங்குகளுக்கு உள்ள அவ்வளவு வேற்றுமை உடையவர்.","விலங்கை நோக்க மக்கள் எவ்வளவு வேறுபட்டவரோ, சிறந்த நூலைக் கற்றவரை நோக்கக் கல்லாதவர் அவ்வளவு வேறுபட்டவர்."
411,42,பொருட்பால்,அரசியல்,கேள்வி ,செல்வத்துட் செல்வஞ் செவிச்செல்வம் அச்செல்வம்<br />செல்வத்து ளெல்லாந் தலை.,Selvaththut Selvanj  Chevichchelvam  Achchelvam  Selvaththu  Lellaan  Thalai,செழுமையான கருத்துகளைச் செவிவழியாகப் பெறும் செல்வமே எல்லாச் செல்வங்களுக்கும் தலையாய செல்வமாகும்,Wealth of wealth is wealth acquired be ear attent;  Wealth mid all wealth supremely excellent,பொருட்பால்,42.1,கேள்வி,செழுமையான கருத்துகளைச் செவிவழியாகப் பெறும் செல்வமே எல்லாச் செல்வங்களுக்கும் தலையாய செல்வமாகும்.,"செல்வத்துள் செல்வம் செவிச்செல்வம் - ஒருவருக்குச் சிறப்புடைய செல்வமானது செவியான் வரும் செல்வம், அச்செல்வம் செல்வத்துள் எல்லாம் தலை - அச்செல்வம் பிற செல்வங்கள் எல்லாவற்றினும் தலையாகலான். ( செவியான் வரும் செல்வம் - கேள்வியால் எல்லாப் பொருளையும் அறிதல். பிற செல்வங்கள் - பொருளால் வருவன. அவை நிலையா ஆகலானும், துன்பவிளைவின ஆகலானும், இது தலையாயிற்று. அவற்றை ஒழித்து இதனையே செய்க என்பது குறிப்பெச்சம்.)","செவியால் கேட்டறியும் செல்வம், செல்வங்களுள் ஒன்றாகப் போற்றப்படும் செல்வமாகும், அச் செல்வம் செல்வங்கள் எல்லாவற்றிலும் தலையானதாகும்.",செவியால் கேட்டுப் பெறும் செல்வமே சிறந்த செல்வம்; இது பிற செல்வங்கள் எல்லாவற்றிலும் முதன்மையானது.
412,42,பொருட்பால்,அரசியல்,கேள்வி ,செவுக்குண வில்லாத போழ்து சிறிது<br />வயிற்றுக்கும் ஈயப் படும்.,Sevikkuna Villaadha  Pozhdhu  Siridhu  Vayitrukkum  Eeyap  Patum,செவி வழியாக இன்பம் தரும் உணவு இல்லாதபோதே சிறிதளவு உணவு வயிற்றுக்குத் தரும் நிலை ஏற்படும்,When 'tis no longer time the listening ear to feed  With trifling dole of food supply the body's need,பொருட்பால்,42.2,கேள்வி,செவி வழியாக இன்பம் தரும் உணவு இல்லாதபோதே சிறிதளவு உணவு<br>வயிற்றுக்குத் தரும் நிலை ஏற்படும்.,"செவிக்கு உணவு இல்லாத போழ்து - செவிக்கு உணவாகிய கேள்வி இல்லாத பொழுது, வயிற்றுக்கும் சிறிது ஈயப்படும் - வயிற்றுக்கும் சிறிது உணவு இடப்படும். (சுவை மிகுதியும் பிற்பயத்தலும் உடைய கேள்வி உள்ளபொழுது வெறுக்கப்படுதலான் 'இல்லாத போழ்து' என்றும், பெரிதாயவழித்தேடல் துன்பமேயன்றி நோயும் காமமும் பெருகுதலான் சிறிது என்றும் அதுதானும் பின்இருந்து கேட்டற்பொருட்டாகலான் 'ஈயப்படும்' என்றும் கூறினார். ஈதல், வயிற்றது இழிவு தோன்ற நின்றது. இவை இரண்டு பாட்டானும் கேள்வியதுசிறப்புக் கூறப்பட்டது.)",செவிக்கு கேள்வியாகிய உணவு இல்லாத போது (அதற்க்கு துணையாக உடலை ஒப்புமாறு) வயிற்றுக்கும் சிறிது உணவு தரப்படும்.,"செவிக்கு உணவாகிய கேள்வி கிடைக்காதபோது, வயிற்றுக்கும் சிறிது உணவு இடப்படும்."
413,42,பொருட்பால்,அரசியல்,கேள்வி ,செவியுணவிற் கேள்வி யுடையார் அவியுணவின்<br />ஆன்றாரோ டொப்பர் நிலத்து.,Seviyunavir Kelvi  Yutaiyaar  Aviyunavin  Aandraaro  Toppar  Nilaththu,குறைந்த உணவருந்தி நிறைந்த அறிவுடன் விளங்கும் ஆன்றோர்க்கு ஒப்பாகக் கேள்வி ஞானம் எனும் செவியுணவு அருந்துவோர் எண்ணப்படுவர்,"Who feed their ear with learned teachings rare,  Are like the happy gods oblations rich who share",பொருட்பால்,42.3,கேள்வி,குறைந்த  உணவருந்தி  நிறைந்த  அறிவுடன் விளங்கும் ஆன்றோர்க்கு ஒப்பாகக்   கேள்வி    ஞானம்    எனும்  செவியுணவு    அருந்துவோர் எண்ணப்படுவர்.,"செவி உணவின் கேள்வி உடையார் - செவியுணவாகிய கேள்வியினை உடையார், நிலத்து அவியுணவின் ஆன்றாரொடு ஒப்பர் - நிலத்தின்கண்ணர் ஆயினும் அவியுணவினையுடைய தேவரோடு ஒப்பர். (செவி உணவு : செவியான் உண்ணும் உணவு. அவ்வழிக்கண் வந்த இன்சாரியையது னகரம் வலிந்து நின்றது. அவியாகிய உணவு - தேவர்க்கு வேள்வித் தீயில் கொடுப்பன. அறிவான் நிறைந்தமையான் 'ஆன்றார்', என்றும், துன்பம் அறியாமையான் தேவரொடு ஒப்பர் என்றும் கூறினார். இதனான் அதனை உடையாரது சிறப்புக் கூறப்பட்டது.)",செவியுணவாகிய கேள்வி உடையவர் நிலத்தில் வாழ்கின்றவரே ஆயினும் அவி உணவைக் கொள்ளும் தேவரோடு ஒப்பாவார்.,"செவி உணவாகிய கேள்வியைப் பெற்றிருப்பவர் இப்பூமியில் வாழ்பவரே என்றாலும், வேள்வித் தீயில் கொடுக்கப்படும் நெய் முதலிய உணவைப் பெறும் விண்ணுலகத் தேவர்க்குச் சமமாவர்."
414,42,பொருட்பால்,அரசியல்,கேள்வி ,கற்றில னாயினுங் கேட்க அஃதொருவற்கு<br />ஒற்கத்தின் ஊற்றாந் துணை.,Katrila Naayinung  Ketka  Aqdhoruvarku  Orkaththin  Ootraan  Thunai,"நூல்களைக் கற்காவிட்டாலும், கற்றவரிடம் கேட்டுத் தெரிந்து கொண்டால், அது நடை தளர்ந்தவனுக்கு உதவிடும் ஊன்றுகோலைப் போலத் துணையாக அமையும்","Though learning none hath he, yet let him hear alway:  In weakness this shall prove a staff and stay",பொருட்பால்,42.4,கேள்வி,"நூல்களைக் கற்காவிட்டாலும், கற்றவரிடம் கேட்டுத் தெரிந்துகொண்டால்,அது நடை தளர்ந்தவனுக்கு உதவிடும் ஊன்றுகோலைப் போலத் துணையாக அமையும்.","கற்றிலன் ஆயினும் கேட்க - உறுதி நூல்களைத் தான் கற்றிலன் ஆயினும், அவற்றின் பொருள்களைக் கற்றறிந்தார் சொல்லக் கேட்க, அஃது ஒருவற்கு ஒற்கத்தின் ஊற்றாம் துணை - அக்கேள்வி ஒருவனுக்குத் தளர்ச்சி வந்துழிப் பற்றுக் கோடாம் துணை ஆகலான் . ('உம்மை' கற்கவேண்டும் என்பது பட நின்றது. தளர்ச்சி - வறுமையானாதல் அறிவின்மையானாதல் இடுக்கண்பட்டுழி மனம் தளர்தல். அதனைக் கேள்வியினானாய அறிவு நீக்கும் ஆகலின், 'ஊற்றாம் துணை' என்றார். 'ஊன்று' என்னும் ஆகுபெயரின் னகரம் திரிந்து நின்றது.)","நூல்களைக் கற்றவில்லையாயினும், கற்றறிந்தவர்களிடம் கேட்டறிய வேண்டும், அது ஒருவனுக்கு வாழ்க்கையில் தளர்ச்சி வந்த போது ஊன்றுகோல் போல் துணையாகும்.",கல்லாதவனே என்றாலும் கற்றவர் கூறும் சிறந்த செய்திகளைக் கேட்க வேண்டும்; அப்படிக் கேட்பது அவனுக்கு நெருக்கடி வரும்போது பிடிப்பதற்கு ஏற்ற துணையாக உதவும்.
415,42,பொருட்பால்,அரசியல்,கேள்வி ,இழுக்கல் உடையுழி ஊற்றுக்கோல் அற்றே<br />ஒழுக்க முடையார்வாய்ச் சொல்.,Izhukkal Utaiyuzhi  Ootrukkol  Atre  Ozhukka  Mutaiyaarvaaich  Chol,வழுக்கு நிலத்தில் நடப்பதற்கு ஊன்றுகோல் உதவுவது போல் ஒழுக்கம் உடையவர்களின் அறிவுரையானது உதவும்,Like staff in hand of him in slippery ground who strays  Are words from mouth of those who walk in righteous ways,பொருட்பால்,42.5,கேள்வி,வழுக்கு நிலத்தில் நடப்பதற்கு ஊன்றுகோல் உதவுவது போல் ஒழுக்கம் உடையவர்களின் அறிவுரையானது உதவும்.,"இழுக்கல் உடை உழி ஊற்றுக்கோல் அற்று = வழுக்குதலையுடைய சேற்று நிலத்து இயங்குவார்க்கு ஊன்றுகோல் போல உதவும்; ஒழுக்கம் உடையார் வாய்ச்சொல் - காவற்சாகாடு உகைப்பார்க்கு ஒழுக்கமுடையார் வாயிற் சொற்கள். (அவாய்நிலையான் வந்த உவமையடையால் பொருள் அடைவருவிக்கப்பட்டது. ஊற்றாகிய கோல் போல உதவுதல் -தளர்ந்துழி அதனை நீக்குதல். கல்வியுடையரேனும் ஒழுக்கம் இல்லாதார் அறிவிலராகலின், அவர் வாய்ச்சொல் கேட்கப்படாது என்பதுதோன்ற, 'ஒழுக்கமுடையார் வாய்ச்சொல்''வாய்'என்பது தீச்சொல்அறியாமையாகிய சிறப்புணர நின்றது. 'அவற்றைக் கேட்க' என்பதுகுறிப்பெச்சம்.)","ஒழுக்கமுடைய சான்றோரின் வாய்ச் சொற்கள், வழுக்கல் உடைய சேற்று நிலத்தில் ஊன்றுகோல் போல் வாழ்க்கையில் உதவும்.","கற்று, ஒழுக்கம் மிக்கவரின் வாயிலிருந்து பிறந்த சொற்கள் வழுக்கும் தரையில் ஊன்றுகோல் உதவுவது போல் துன்ப நேரத்தில் உதவும்."
416,42,பொருட்பால்,அரசியல்,கேள்வி ,எனைத்தானும் நல்லவை கேட்க அனைத்தானும்<br />ஆன்ற பெருமை தரும்.,Enaiththaanum Nallavai  Ketka  Anaiththaanum  Aandra  Perumai  Tharum,நல்லவற்றை எந்த அளவுக்குக் கேட்கிறோமோ அந்த அளவுக்குப் பெருமை கிடைக்கும் என்ற நம்பிக்கையுடன் இருக்க வேண்டும்,"Let each man good things learn, for e'en as he  Shall learn, he gains increase of perfect dignity",பொருட்பால்,42.6,கேள்வி,நல்லவற்றை   எந்த   அளவுக்குக்  கேட்கிறோமோ அந்த அளவுக்குப் பெருமை கிடைக்கும் என்ற நம்பிக்கையுடன் இருக்க வேண்டும்.,"எனைத்தானும் நல்லவை கேட்க - ஒருவன் சிறிதாயினும் உறுதிப் பொருள்களைக் கேட்க, அனைத்தானும் ஆன்ற பெருமை தரும் - அக்கேள்வி அத்துணையாயினும் நிறைந்த பெருமையைத் தரும் ஆகலான். ('எனைத்து' , 'அனைத்து' என்பன கேட்கும் பொருள்மேலும் காலத்தின்மேலும் நின்றன. அக்கேள்வி மழைத்துளிபோல வந்து ஈண்டி எல்லா அறிவுகளையும் உள ஆக்கலின், 'சிறிது' என்று இகழற்க என்பதாம்.)","எவ்வளவு சிறிதே ஆயினும் நல்லவற்றைக் கேட்டறிய வேண்டும், கேட்ட அந்த அளவிற்கு அவை நிறைந்த பெருமையைத் தரும்.",சிறிது நேரமே என்றாலும் உறுதி தரம் நற்பொருளைக் கேட்க வேண்டும். அதுகூட நிறைந்த பெருமையைத் தரும்.
417,42,பொருட்பால்,அரசியல்,கேள்வி ,பிழைத்துணர்ந்தும் பேதைமை சொல்லா ரிழைத்துணர்ந்<br />தீண்டிய கேள்வி யவர்.,Pizhaith Thunarndhum  Pedhaimai  Sollaa  Rizhaiththunarn  Theentiya  Kelvi  Yavar,"எதையும் நுணுகி ஆராய்வதுடன் கேள்வி அறிவும் உடையவர்கள், சிலவற்றைப் பற்றித் தவறாக உணர்ந்திருந்தாலும் கூட, அப்போதும் அறிவற்ற முறையில் பேசமாட்டார்கள்","Not e'en through inadvertence speak they foolish word,  With clear discerning mind who've learning's ample lessons heard",பொருட்பால்,42.7,கேள்வி,"எதையும்   நுணுகி   ஆராய்வதுடன்  கேள்வி அறிவும் உடையவர்கள்,சிலவற்றைப்  பற்றித்   தவறாக   உணர்ந்திருந்தாலும்  கூட,  அப்போதும் அறிவற்ற முறையில் பேசமாட்டார்கள்.","பிழைத்து உணர்ந்தும் பேதைமை சொல்லார் - பிறழ உணர்ந்த வழியும், தமக்குப் பேதைமை பயக்குஞ் சொற்களைச் சொல்லார், இழைத்து உணர்ந்து ஈண்டிய கேள்வியவர்- பொருள்களைத் தாமும் நுண்ணியதாக ஆராய்ந்தறிந்து அதன்மேலும் ஈண்டிய கேள்வியினை உடையார். ('பிழைப்ப' என்பது திரிந்து நின்றது. பேதைமை : ஆகுபெயர். ஈண்டுதல் : பலவாற்றான் வந்து நிறைதல். பொருள்களின் மெய்ம்மையைத் தாமும் அறிந்து, அறிந்தாரோடு ஒப்பிப்பதும் செய்தார் தாமத குணத்தான் மயங்கினர் ஆயினும், அவ்வாறல்லது சொல்லார் என்பதாம். இவை நான்கு பாட்டானும் கேட்டார்க்கு வரும் நன்மை கூறப்பட்டது.)","நுட்பமாக உணர்ந்து நிறைந்த கேள்வியறிவை உடையவர், ( ஒரு கால் பொருள்களைத்) தவறாக உணர்ந்திருந்தாலும் பேதைமையானவற்றைச் சொல்லார்.","நுண்ணிதாக ஆராய்ந்து அறிந்து, கேள்வி ஞானத்தால் நிறைந்தவர், பிழைபட உணர்ந்தபோதும், அறிவற்ற சொற்களைச் சொல்லமாட்டார்."
